species,longitude,latitude,year,source
desmodus_rotundus,-47.92796182,-25.08685287,2008,atlantic_bats
desmodus_rotundus,-49.08,-27.06,2007,atlantic_bats
desmodus_rotundus,-35.184929,-6.086251,2011,atlantic_bats
desmodus_rotundus,-51.9583757,-23.90972073,2004,atlantic_bats
desmodus_rotundus,-49.30105648,-20.7022129,2008,atlantic_bats
desmodus_rotundus,-52.22028554,-23.54428929,2010,atlantic_bats
desmodus_rotundus,-56.7164496,-21.18916715,2009,atlantic_bats
desmodus_rotundus,-48.39966688,-22.80323607,2008,atlantic_bats
desmodus_rotundus,-43.38,-22.57,2008,atlantic_bats
desmodus_rotundus,-43.4583,-22.967,2002,atlantic_bats
desmodus_rotundus,-51.25,-23.45,2003,atlantic_bats
desmodus_rotundus,-50.55,-24.2,2006,atlantic_bats
desmodus_rotundus,-43.48601593,-20.06519766,2003,atlantic_bats
desmodus_rotundus,-39.13655399,-14.99654532,1997,atlantic_bats
desmodus_rotundus,-50.94420538,-23.00194615,2010,atlantic_bats
desmodus_rotundus,-43.98055869,-23.05914509,2010,atlantic_bats
desmodus_rotundus,-41.81756732,-19.73626113,1994,atlantic_bats
desmodus_rotundus,-48.29749023,-25.18509152,2011,atlantic_bats
desmodus_rotundus,-47.51944025,-20.73535918,2012,atlantic_bats
desmodus_rotundus,-47.64741523,-22.14771356,2012,atlantic_bats
desmodus_rotundus,-47.80057311,-21.60909899,2012,atlantic_bats
desmodus_rotundus,-47.873203,-21.95798247,2012,atlantic_bats
desmodus_rotundus,-35.16801564,-8.655906685,2010,atlantic_bats
desmodus_rotundus,-43.85,-21.99,2009,atlantic_bats
desmodus_rotundus,-43.90445435,-21.71337558,2009,atlantic_bats
desmodus_rotundus,-43.52162588,-22.81932512,2009,atlantic_bats
desmodus_rotundus,-40.30269883,-20.27240394,2009,atlantic_bats
desmodus_rotundus,-53.25769066,-22.76803832,2009,atlantic_bats
desmodus_rotundus,-48.4,-24.27,2003,atlantic_bats
desmodus_rotundus,-48.25423544,-18.71641828,1998,atlantic_bats
desmodus_rotundus,-49.69083655,-22.41766687,2001,atlantic_bats
desmodus_rotundus,-40.05418785,-19.15373831,1993,atlantic_bats
desmodus_rotundus,-35.867,-9,2003,atlantic_bats
desmodus_rotundus,-54.476125,-25.610591,2001,atlantic_bats
desmodus_rotundus,-56.01,-23.8,NA,atlantic_bats
desmodus_rotundus,-56.02,-22.63,2004,atlantic_bats
desmodus_rotundus,-56.6,-25.07,2004,atlantic_bats
desmodus_rotundus,-58.12,-26.63,2004,atlantic_bats
desmodus_rotundus,-47.43055556,-21.85277778,2012,atlantic_bats
desmodus_rotundus,-50.13869692,-25.07278455,2007,atlantic_bats
desmodus_rotundus,-48.400019,-24.27,1997,atlantic_bats
desmodus_rotundus,-41.830136,-19.83223,2007,atlantic_bats
desmodus_rotundus,-47.591215,-21.729754,2015,atlantic_bats
desmodus_rotundus,-47.595892,-21.720625,2016,atlantic_bats
desmodus_rotundus,-47.584854,-21.726323,2015,atlantic_bats
desmodus_rotundus,-43.284154,-22.972713,1997,atlantic_bats
desmodus_rotundus,-47.846089,-21.963656,2007,atlantic_bats
desmodus_rotundus,-44.043184,-19.904935,1998,atlantic_bats
desmodus_rotundus,-48.416097,-24.272366,2003,atlantic_bats
desmodus_rotundus,-42.63106,-19.764141,2013,atlantic_bats
desmodus_rotundus,-43.607346,-19.353555,2014,atlantic_bats
desmodus_rotundus,-42.261971,-22.583818,1997,atlantic_bats
desmodus_rotundus,-42.570575,-22.73306,1999,atlantic_bats
desmodus_rotundus,-42.894077,-22.958611,2011,atlantic_bats
desmodus_rotundus,-48.55,-25.583333,2011,atlantic_bats
desmodus_rotundus,-48.716667,-25.75,2012,atlantic_bats
desmodus_rotundus,-48.3,-25.166667,2007,atlantic_bats
desmodus_rotundus,-47.71889,-22.43583,1991,atlantic_bats
desmodus_rotundus,-49.08583,-24.97389,2007,atlantic_bats
desmodus_rotundus,-49.25528,-28.48361,2005,atlantic_bats
desmodus_rotundus,-49.25528,-28.48361,2009,atlantic_bats
desmodus_rotundus,-49.25528,-28.48361,2009,atlantic_bats
desmodus_rotundus,-42.75556,-22.43139,2011,atlantic_bats
desmodus_rotundus,-35.09222,-8.11861,2006,atlantic_bats
desmodus_rotundus,-44.74417,-22.37528,2009,atlantic_bats
desmodus_rotundus,-55.75,-27.9,2008,atlantic_bats
desmodus_rotundus,-55.447161,-24.122669,1997,atlantic_bats
desmodus_rotundus,-47.417783,-22.820551,2012,atlantic_bats
desmodus_rotundus,-47.544482,-22.396379,2012,atlantic_bats
desmodus_rotundus,-43.411873,-22.961453,NA,atlantic_bats
desmodus_rotundus,-43.42,-22.44,NA,atlantic_bats
desmodus_rotundus,-43.51,-22.53,NA,atlantic_bats
desmodus_rotundus,-42.94280218,-22.49218525,2007,atlantic_bats
desmodus_rotundus,-44.35,-22.22,NA,atlantic_bats
desmodus_rotundus,-44.37585661,-23.03452286,2009,atlantic_bats
desmodus_rotundus,-43.883345,-22.933392,NA,atlantic_bats
desmodus_rotundus,-43.92667,-22.999696,NA,atlantic_bats
desmodus_rotundus,-44.187314,-23.142182,1993,atlantic_bats
desmodus_rotundus,-43.22509205,-22.96872699,2003,atlantic_bats
desmodus_rotundus,-42.171309,-21.34856,NA,atlantic_bats
desmodus_rotundus,-43.260959,-22.909581,NA,atlantic_bats
desmodus_rotundus,-41.826463,-21.881035,NA,atlantic_bats
desmodus_rotundus,-43.27892298,-23.00302415,2003,atlantic_bats
desmodus_rotundus,-43.212011,-22.960647,NA,atlantic_bats
desmodus_rotundus,-43.2786794,-22.95674577,2005,atlantic_bats
desmodus_rotundus,-43.471037,-23.025485,NA,atlantic_bats
desmodus_rotundus,-43.24262066,-22.97856606,2003,atlantic_bats
desmodus_rotundus,-43.48097,-22.39265,NA,atlantic_bats
desmodus_rotundus,-43.233993,-22.989082,2003,atlantic_bats
desmodus_rotundus,-44.63921,-23.33091,NA,atlantic_bats
desmodus_rotundus,-43.223633,-22.90573,NA,atlantic_bats
desmodus_rotundus,-43.257567,-22.435341,NA,atlantic_bats
desmodus_rotundus,-42.733274,-22.40027,NA,atlantic_bats
desmodus_rotundus,-44.095044,-22.992819,2009,atlantic_bats
desmodus_rotundus,-44.786097,-22.2063,NA,atlantic_bats
desmodus_rotundus,-46.620013,-23.420009,2000,atlantic_bats
desmodus_rotundus,-53.28,-22.75,2006,atlantic_bats
desmodus_rotundus,-51.33,-25.06,2014,atlantic_bats
desmodus_rotundus,-51.59,-25.91,2014,atlantic_bats
desmodus_rotundus,-51.11,-30.19,2010,atlantic_bats
desmodus_rotundus,-34.95,-7.91,1999,atlantic_bats
desmodus_rotundus,NA,NA,2010,atlantic_bats
desmodus_rotundus,-46.8779322,-21.5684509,2014,atlantic_bats
desmodus_rotundus,-48.70167,-24.53083,1996,darkcides
desmodus_rotundus,-48.7,-24.51667,1996,darkcides
desmodus_rotundus,-48.7,-24.51667,1996,darkcides
desmodus_rotundus,-48.7,-24.51667,1996,darkcides
desmodus_rotundus,-48.7,-24.51667,1996,darkcides
desmodus_rotundus,-48.69861,-24.53278,1996,darkcides
desmodus_rotundus,-48.69528,-24.52056,1996,darkcides
desmodus_rotundus,-48.68333,-24.55,1996,darkcides
desmodus_rotundus,-48.66667,-24.66667,1996,darkcides
desmodus_rotundus,-48,-24.56667,1996,darkcides
desmodus_rotundus,-47.79611,-22.42917,1993,darkcides
desmodus_rotundus,-47.79278,-22.41028,1993,darkcides
desmodus_rotundus,-44.41917,-19.05306,1993,darkcides
desmodus_rotundus,-44.16667,-15.11667,1998,darkcides
desmodus_rotundus,-46.27172,-14.53992,2001,darkcides
desmodus_rotundus,-46.25303,-14.29108,2001,darkcides
desmodus_rotundus,-46.24425,-14.31944,2001,darkcides
desmodus_rotundus,-46.11886,-14.48781,2001,darkcides
desmodus_rotundus,-46.09775,-14.54028,2001,darkcides
desmodus_rotundus,-43.98333,-19.55,2013,darkcides
desmodus_rotundus,-37.6979,-5.56653,2016,darkcides
desmodus_rotundus,-37.68716,-5.59329,2016,darkcides
desmodus_rotundus,-37.66398,-5.56066,2016,darkcides
desmodus_rotundus,-37.65242,-5.57305,2016,darkcides
desmodus_rotundus,-37.57381,-5.57627,2016,darkcides
desmodus_rotundus,-37.57117,-5.03423,2016,darkcides
desmodus_rotundus,-37.55247,-5.46228,2016,darkcides
desmodus_rotundus,-37.26415,-5.21232,2016,darkcides
desmodus_rotundus,-48.16667,-15.5,2006,darkcides
desmodus_rotundus,-52.78306,-19.18833,2006,darkcides
desmodus_rotundus,-52.78528,-3.53889,1991,darkcides
desmodus_rotundus,-52.57167,-3.375,1991,darkcides
desmodus_rotundus,-52.34111,-3.31194,1991,darkcides
desmodus_rotundus,-46.25905,-14.51163,2005,darkcides
desmodus_rotundus,-46.25657,-14.29525,2005,darkcides
desmodus_rotundus,-46.20591,-14.36332,2005,darkcides
desmodus_rotundus,-46.19531,-14.40695,2005,darkcides
desmodus_rotundus,-46.19309,-14.44867,2005,darkcides
desmodus_rotundus,-46.19309,-14.44867,2005,darkcides
desmodus_rotundus,-46.1198,-14.47275,2005,darkcides
desmodus_rotundus,-46.10648,-14.51779,2005,darkcides
desmodus_rotundus,-46.08518,-14.53994,2005,darkcides
desmodus_rotundus,-57.31667,-15.45,2004,darkcides
desmodus_rotundus,-54.8,-18.98333,2001,darkcides
desmodus_rotundus,-52.96667,-19.05,2001,darkcides
desmodus_rotundus,-47.84167,-15.525,1994,darkcides
desmodus_rotundus,-48.15,-15.45,1999,darkcides
desmodus_rotundus,-47.86667,-15.53333,2008,darkcides
desmodus_rotundus,-47.75,-15.55,2008,darkcides
desmodus_rotundus,-48.11667,-15.56667,2008,darkcides
desmodus_rotundus,-47.73333,-15.53333,2006,darkcides
desmodus_rotundus,-48.18333,-15.86667,1998,darkcides
desmodus_rotundus,-48.18333,-15.85,1998,darkcides
desmodus_rotundus,-48.11667,-15.55,1998,darkcides
desmodus_rotundus,-48.11667,-15.55,1998,darkcides
desmodus_rotundus,-48.06667,-15.48333,1998,darkcides
desmodus_rotundus,-48.05,-15.48333,1998,darkcides
desmodus_rotundus,-47.86667,-15.55,1998,darkcides
desmodus_rotundus,-47.81667,-15.55,1998,darkcides
desmodus_rotundus,-47.8,-15.86667,1998,darkcides
desmodus_rotundus,-47.78333,-15.85,1998,darkcides
desmodus_rotundus,-47.78333,-15.5,1998,darkcides
desmodus_rotundus,-48.18333,-15.85,1982,darkcides
desmodus_rotundus,-48.18333,-15.85,1982,darkcides
desmodus_rotundus,-56.75,-15.25,2007,darkcides
desmodus_rotundus,-37.41667,-10.66667,2007,darkcides
desmodus_rotundus,-37.41667,-10.66667,2007,darkcides
desmodus_rotundus,-39.87667,-15.59472,2006,darkcides
desmodus_rotundus,-39.3025,-15.56306,2006,darkcides
desmodus_rotundus,-49.73333,-29.3,2008,darkcides
desmodus_rotundus,-49.73333,-29.3,1998,darkcides
desmodus_rotundus,-49.73333,-29.3,1998,darkcides
desmodus_rotundus,-49.73333,-29.3,1998,darkcides
desmodus_rotundus,-49.73333,-29.3,1998,darkcides
desmodus_rotundus,-41.71667,-11.23333,2008,darkcides
desmodus_rotundus,-41.105,-12.94472,1999,darkcides
desmodus_rotundus,-41.105,-12.94472,1999,darkcides
desmodus_rotundus,-40.86667,-3.8,1980,darkcides
desmodus_rotundus,-40.86667,-3.8,1980,darkcides
desmodus_rotundus,-40.86667,-3.8,2001,darkcides
desmodus_rotundus,-40.86667,-3.8,2001,darkcides
desmodus_rotundus,-49.25,-22.5,2005,darkcides
desmodus_rotundus,-48.5,-23,1993,darkcides
desmodus_rotundus,-48.5,-23,1995,darkcides
desmodus_rotundus,-48.5,-23,1995,darkcides
desmodus_rotundus,-43.27433,-22.95972,2004,darkcides
desmodus_rotundus,-43.26789,-22.92531,2004,darkcides
desmodus_rotundus,-47.43722,-21.06806,2003,darkcides
desmodus_rotundus,-47.43333,-21.065,2003,darkcides
desmodus_rotundus,-47.42722,-21.11833,2003,darkcides
desmodus_rotundus,-47.41306,-21.12361,2003,darkcides
desmodus_rotundus,-47.40694,-21.12694,2003,darkcides
desmodus_rotundus,-48.46667,-23.11667,2004,darkcides
desmodus_rotundus,-46.88333,-22.81667,2004,darkcides
desmodus_rotundus,-44.91667,-22.56667,2004,darkcides
desmodus_rotundus,-44.88333,-22.6,2004,darkcides
desmodus_rotundus,-47.81667,-22.25,2007,darkcides
desmodus_rotundus,-48.66667,-24.6,1996,darkcides
desmodus_rotundus,-48.7,-24.58333,1984,darkcides
desmodus_rotundus,-48.7,-24.58333,1984,darkcides
desmodus_rotundus,-48.7,-24.53333,1984,darkcides
desmodus_rotundus,-48.7,-24.51667,1984,darkcides
desmodus_rotundus,-48.7,-24.51667,1984,darkcides
desmodus_rotundus,-48.7,-24.51667,1984,darkcides
desmodus_rotundus,-48.68333,-24.55,1984,darkcides
desmodus_rotundus,-48.66667,-24.56667,1984,darkcides
desmodus_rotundus,-48.63333,-24.58333,1984,darkcides
desmodus_rotundus,-48.78333,-24.53333,1998,darkcides
desmodus_rotundus,-48.45,-24.31667,1998,darkcides
desmodus_rotundus,-48.43333,-24.26667,1998,darkcides
desmodus_rotundus,-44.16667,-15.11667,1998,darkcides
desmodus_rotundus,-48.66667,-24.56667,1984,darkcides
desmodus_rotundus,-49,-24.58333,2001,darkcides
desmodus_rotundus,-48.93333,-24.61667,2001,darkcides
desmodus_rotundus,-48.86667,-24.53333,2001,darkcides
desmodus_rotundus,-48.71667,-24.56667,2001,darkcides
desmodus_rotundus,-48.71667,-24.55,2001,darkcides
desmodus_rotundus,-48.7,-24.63333,2001,darkcides
desmodus_rotundus,-48.7,-24.58333,2001,darkcides
desmodus_rotundus,-48.7,-24.58333,2001,darkcides
desmodus_rotundus,-48.68333,-24.56667,2001,darkcides
desmodus_rotundus,-48.68333,-24.55,2001,darkcides
desmodus_rotundus,-48.58333,-24.43333,2001,darkcides
desmodus_rotundus,-48.53333,-24.75,2001,darkcides
desmodus_rotundus,-48.45,-24.26667,1990,darkcides
desmodus_rotundus,-48.41667,-24.26667,1990,darkcides
desmodus_rotundus,-49.06667,-25.05,2008,darkcides
desmodus_rotundus,-49.71472,-25.47167,2006,darkcides
desmodus_rotundus,-49.63333,-25,2003,darkcides
desmodus_rotundus,-49.28333,-25.31667,2003,darkcides
desmodus_rotundus,-49.79167,-25.02306,1996,darkcides
desmodus_rotundus,-49.54722,-25.72778,1996,darkcides
desmodus_rotundus,-49.52306,-25.21611,1996,darkcides
desmodus_rotundus,-49.35833,-25.27917,1996,darkcides
desmodus_rotundus,-49.30444,-25.17722,1996,darkcides
desmodus_rotundus,-49.30139,-25.16556,1996,darkcides
desmodus_rotundus,-49.21111,-24.80167,1996,darkcides
desmodus_rotundus,-49.20639,-25.23472,1996,darkcides
desmodus_rotundus,-49.1325,-24.71222,1996,darkcides
desmodus_rotundus,-49.11111,-24.74722,1996,darkcides
desmodus_rotundus,-49.09611,-24.75222,1996,darkcides
desmodus_rotundus,-104.43333,20.23333,2018,darkcides
desmodus_rotundus,-104,19.5,2018,darkcides
desmodus_rotundus,-103.66667,19.83333,2018,darkcides
desmodus_rotundus,-103.43333,19.51667,2018,darkcides
desmodus_rotundus,-103.425,19.51667,2018,darkcides
desmodus_rotundus,-102.78333,19.26667,2018,darkcides
desmodus_rotundus,-102.66667,20.81667,2018,darkcides
desmodus_rotundus,-102.48333,19.95,2018,darkcides
desmodus_rotundus,-102.35,20.81667,2018,darkcides
desmodus_rotundus,-102.35,20.81667,2018,darkcides
desmodus_rotundus,-102.31667,20.55,2018,darkcides
desmodus_rotundus,-102.25,20.91667,2018,darkcides
desmodus_rotundus,-102.1,20.15,2018,darkcides
desmodus_rotundus,-102.1,20.15,2018,darkcides
desmodus_rotundus,-102.1,20.16667,2018,darkcides
desmodus_rotundus,-102.01667,19.51667,2018,darkcides
desmodus_rotundus,-82.84973,8.62984,2018,darkcides
desmodus_rotundus,-82.9123,8.65541,2018,darkcides
desmodus_rotundus,-83.01992,8.70424,2018,darkcides
desmodus_rotundus,-83.03292,8.71611,2018,darkcides
desmodus_rotundus,-83.03477,8.7191,2018,darkcides
desmodus_rotundus,-83.03497,8.71779,2018,darkcides
desmodus_rotundus,-83.10492,8.71442,2018,darkcides
desmodus_rotundus,-83.18448,8.72667,2018,darkcides
desmodus_rotundus,-83.62692,8.79163,2018,darkcides
desmodus_rotundus,-83.71581,8.64778,2018,darkcides
desmodus_rotundus,0,0,2020,darkcides
desmodus_rotundus,0,0,2020,darkcides
desmodus_rotundus,0,0,2020,darkcides
desmodus_rotundus,0,0,2020,darkcides
desmodus_rotundus,0,0,2020,darkcides
desmodus_rotundus,0,0,2020,darkcides
desmodus_rotundus,0,0,2020,darkcides
desmodus_rotundus,0,0,2020,darkcides
desmodus_rotundus,0,0,2020,darkcides
desmodus_rotundus,-44.48875,-16.23469,NA,darkcides
desmodus_rotundus,-44.47061,-16.22361,NA,darkcides
desmodus_rotundus,-44.4115,-16.19469,NA,darkcides
desmodus_rotundus,-44.40414,-16.206,NA,darkcides
desmodus_rotundus,-44.37044,-16.47147,NA,darkcides
desmodus_rotundus,-40.27167,-7.56475,NA,darkcides
desmodus_rotundus,-37.70292,-10.99353,NA,darkcides
desmodus_rotundus,-37.65244,-5.573,NA,darkcides
desmodus_rotundus,-37.63167,-7.89097,NA,darkcides
desmodus_rotundus,-37.56022,-5.03642,NA,darkcides
desmodus_rotundus,-37.451,-10.83417,NA,darkcides
desmodus_rotundus,-37.28022,-8.48725,NA,darkcides
desmodus_rotundus,-35.68361,-6.45944,NA,darkcides
desmodus_rotundus,0,0,NA,darkcides
desmodus_rotundus,-73.1349,6.2603,NA,darkcides
desmodus_rotundus,-73.10922,6.66011,NA,darkcides
desmodus_rotundus,-73.07611,6.1575,NA,darkcides
desmodus_rotundus,-73.07528,6.1575,NA,darkcides
desmodus_rotundus,-73.07527,6.1575,NA,darkcides
desmodus_rotundus,-73.07527,6.1575,NA,darkcides
desmodus_rotundus,-46.53492,-12.89116,2020,darkcides
desmodus_rotundus,-46.53492,-12.89116,2020,darkcides
desmodus_rotundus,-46.3948,-12.78321,2020,darkcides
desmodus_rotundus,-57.51964,-19.11349,2015,darkcides
desmodus_rotundus,-57.50639,-19.17972,2015,darkcides
desmodus_rotundus,-56.75194,-20.75194,NA,darkcides
desmodus_rotundus,-56.45,-21.43333,1994,darkcides
desmodus_rotundus,-48.70806,-24.53306,2018,darkcides
desmodus_rotundus,-48.70806,-24.52583,2018,darkcides
desmodus_rotundus,-48.70222,-24.59111,2018,darkcides
desmodus_rotundus,-48.70222,-24.59111,2018,darkcides
desmodus_rotundus,-48.70056,-24.6375,2018,darkcides
desmodus_rotundus,-48.69889,-24.5325,2018,darkcides
desmodus_rotundus,-48.67055,-24.56417,2018,darkcides
desmodus_rotundus,-48.66527,-24.55666,2018,darkcides
desmodus_rotundus,-48.6275,-24.57611,2018,darkcides
desmodus_rotundus,-58.30754,-16.30397,2020,darkcides
desmodus_rotundus,-58.30721,-16.30418,2020,darkcides
desmodus_rotundus,-57.91698,-19.05967,2020,darkcides
desmodus_rotundus,-95.64881,15.84972,2020,darkcides
desmodus_rotundus,-88.20546,14.79756,2019,darkcides
desmodus_rotundus,-88.20805,14.78277,2019,darkcides
desmodus_rotundus,-88.8758,15.15795,2020,darkcides
desmodus_rotundus,-45.60276,-20.47047,NA,darkcides
desmodus_rotundus,-45.60064,-20.46769,NA,darkcides
desmodus_rotundus,-45.59429,-20.47026,NA,darkcides
desmodus_rotundus,-45.59013,-20.47025,NA,darkcides
desmodus_rotundus,-45.58444,-20.46317,NA,darkcides
desmodus_rotundus,-46.87336,-16.40341,NA,darkcides
desmodus_rotundus,-43.42777,-18.87754,NA,darkcides
desmodus_rotundus,-43.43106,-18.88386,NA,darkcides
desmodus_rotundus,-43.42805,-18.91645,NA,darkcides
desmodus_rotundus,-43.42817,-18.91705,NA,darkcides
desmodus_rotundus,-43.4284,-18.91747,NA,darkcides
desmodus_rotundus,-43.41999,-18.91806,NA,darkcides
desmodus_rotundus,-43.4127,-18.93632,NA,darkcides
desmodus_rotundus,-43.42874,-18.91058,NA,darkcides
desmodus_rotundus,-43.42874,-18.91058,NA,darkcides
desmodus_rotundus,-43.42874,-18.91058,NA,darkcides
desmodus_rotundus,-43.42874,-18.91058,NA,darkcides
desmodus_rotundus,-43.95977,-19.5618,NA,darkcides
desmodus_rotundus,-43.96059,-19.56076,NA,darkcides
desmodus_rotundus,-43.94171,-19.54149,NA,darkcides
desmodus_rotundus,-43.93547,-19.54958,NA,darkcides
desmodus_rotundus,-43.95935,-19.56831,NA,darkcides
desmodus_rotundus,-43.98891,-19.54802,NA,darkcides
desmodus_rotundus,-44.27667,-20.10985,NA,darkcides
desmodus_rotundus,-44.28193,-20.10934,NA,darkcides
desmodus_rotundus,-44.27676,-20.10956,NA,darkcides
desmodus_rotundus,-89.2006095,20.7050589,2021,vampires
desmodus_rotundus,-47.280173,-19.332268,2020,vampires
desmodus_rotundus,-89.224863,16.420931,2020,vampires
desmodus_rotundus,-52.186532,4.567177,2020,vampires
desmodus_rotundus,-88.325563,21.272469,2020,vampires
desmodus_rotundus,-92.833341,17.600886,2020,vampires
desmodus_rotundus,-98.274133,24.507746,2020,vampires
desmodus_rotundus,-98.314451,24.507305,2020,vampires
desmodus_rotundus,-98.262932,24.506859,2020,vampires
desmodus_rotundus,-98.264026,24.507418,2020,vampires
desmodus_rotundus,-98.238873,24.503977,2020,vampires
desmodus_rotundus,-96.986427,19.657,2020,vampires
desmodus_rotundus,-96.866175,19.599157,2020,vampires
desmodus_rotundus,-101.890204,19.160887,2020,vampires
desmodus_rotundus,-58.025172,-28.014216,2019,vampires
desmodus_rotundus,-65.243514,-19.043464,2019,vampires
desmodus_rotundus,-47.321637,-3.052429,2019,vampires
desmodus_rotundus,-50.145296,-27.066516,2019,vampires
desmodus_rotundus,-70.470013,-25.015269,2019,vampires
desmodus_rotundus,-73.110875,11.221253,2019,vampires
desmodus_rotundus,-75.819361,5.596767,2019,vampires
desmodus_rotundus,-72.3456,5.56459,2019,vampires
desmodus_rotundus,-72.33453,5.55473,2019,vampires
desmodus_rotundus,-72.3535,5.59101,2019,vampires
desmodus_rotundus,-72.33459,5.55511,2019,vampires
desmodus_rotundus,-72.33536,5.5547,2019,vampires
desmodus_rotundus,-72.35155,5.58978,2019,vampires
desmodus_rotundus,-72.37639,5.51982,2019,vampires
desmodus_rotundus,-72.35287,5.59093,2019,vampires
desmodus_rotundus,-72.33806,5.55467,2019,vampires
desmodus_rotundus,-75.595783,5.718833,2019,vampires
desmodus_rotundus,-75.5956,5.7186,2019,vampires
desmodus_rotundus,-75.59565,5.718717,2019,vampires
desmodus_rotundus,-75.544867,5.439983,2019,vampires
desmodus_rotundus,-75.545733,5.439767,2019,vampires
desmodus_rotundus,-72.46147,5.50683,2019,vampires
desmodus_rotundus,-72.42828,5.44157,2019,vampires
desmodus_rotundus,-72.42841,5.44154,2019,vampires
desmodus_rotundus,-72.42857,5.44215,2019,vampires
desmodus_rotundus,-72.47095,5.44268,2019,vampires
desmodus_rotundus,-72.42853,5.44198,2019,vampires
desmodus_rotundus,-72.45919,5.46654,2019,vampires
desmodus_rotundus,-75.44173,9.78919,2019,vampires
desmodus_rotundus,-75.438472,9.49269,2019,vampires
desmodus_rotundus,-75.438889,9.490451,2019,vampires
desmodus_rotundus,-75.432507,9.488443,2019,vampires
desmodus_rotundus,-75.408042,9.344717,2019,vampires
desmodus_rotundus,-75.400682,9.3412210000000009,2019,vampires
desmodus_rotundus,-75.33181,9.302916,2019,vampires
desmodus_rotundus,-75.454034,9.425648,2019,vampires
desmodus_rotundus,-75.456749,9.424021,2019,vampires
desmodus_rotundus,-75.106992,9.270444,2019,vampires
desmodus_rotundus,-75.845485,6.108885,2019,vampires
desmodus_rotundus,-75.858321,6.066214,2019,vampires
desmodus_rotundus,-75.853453,6.098352,2019,vampires
desmodus_rotundus,-75.845485,6.108885,2019,vampires
desmodus_rotundus,-75.845485,6.108885,2019,vampires
desmodus_rotundus,-75.858321,6.066214,2019,vampires
desmodus_rotundus,-75.850128,6.087911,2019,vampires
desmodus_rotundus,-84.812979,10.318882,2019,vampires
desmodus_rotundus,-84.804091,10.307499,2019,vampires
desmodus_rotundus,-84.804091,10.307499,2019,vampires
desmodus_rotundus,-84.001428,10.426687,2019,vampires
desmodus_rotundus,-84.808456,10.307377,2019,vampires
desmodus_rotundus,-83.336563,8.404115,2019,vampires
desmodus_rotundus,-88.661065,14.481943,2019,vampires
desmodus_rotundus,-87.675138,13.317056,2019,vampires
desmodus_rotundus,-88.597778,14.566389,2019,vampires
desmodus_rotundus,-88.126996,20.643707,2019,vampires
desmodus_rotundus,-88.03613,20.817863,2019,vampires
desmodus_rotundus,-98.974331,22.742694,2019,vampires
desmodus_rotundus,-98.287893,21.982447,2019,vampires
desmodus_rotundus,-89.364751,21.24273,2019,vampires
desmodus_rotundus,-95.020527,18.42488,2019,vampires
desmodus_rotundus,-92.742241,17.536212,2019,vampires
desmodus_rotundus,-98.223746,24.472061,2019,vampires
desmodus_rotundus,-89.556119,21.041807,2019,vampires
desmodus_rotundus,-100.464635,18.767857,2019,vampires
desmodus_rotundus,-89.549763,18.617027,2019,vampires
desmodus_rotundus,-99.559995,20.161626,2019,vampires
desmodus_rotundus,-98.259261,16.247044,2019,vampires
desmodus_rotundus,-98.277342,24.509301,2019,vampires
desmodus_rotundus,-96.896492,19.622308,2019,vampires
desmodus_rotundus,-89.202962,20.662093,2019,vampires
desmodus_rotundus,-97.708078,20.000186,2019,vampires
desmodus_rotundus,-89.571001999999993,20.803499,2019,vampires
desmodus_rotundus,-89.57101,20.803484,2019,vampires
desmodus_rotundus,-89.570968,20.803466,2019,vampires
desmodus_rotundus,-73.6222,-13.223112,2019,vampires
desmodus_rotundus,-78.07758,-5.882305,2019,vampires
desmodus_rotundus,-68.362878,10.885125,2019,vampires
desmodus_rotundus,-57.186999,-27.710563,2018,vampires
desmodus_rotundus,-46.050998,-23.449128,2018,vampires
desmodus_rotundus,-38.484558,-7.52332,2018,vampires
desmodus_rotundus,-38.482174,-7.52555,2018,vampires
desmodus_rotundus,-38.477507,-7.430339,2018,vampires
desmodus_rotundus,-46.173666,-22.963954,2018,vampires
desmodus_rotundus,-46.14,-1.196667,2018,vampires
desmodus_rotundus,-70.684586,-26.158216,2018,vampires
desmodus_rotundus,-74.03,5.026,2018,vampires
desmodus_rotundus,-72.311231,5.573244,2018,vampires
desmodus_rotundus,-72.311231,5.573244,2018,vampires
desmodus_rotundus,-72.49803,5.4026,2018,vampires
desmodus_rotundus,-72.49811,5.4018,2018,vampires
desmodus_rotundus,-71.645061,4.77758,2018,vampires
desmodus_rotundus,-73.425,4.522778,2018,vampires
desmodus_rotundus,-73.425,4.522778,2018,vampires
desmodus_rotundus,-73.425,4.522778,2018,vampires
desmodus_rotundus,-73.425,4.522778,2018,vampires
desmodus_rotundus,-73.425,4.522778,2018,vampires
desmodus_rotundus,-73.425,4.522778,2018,vampires
desmodus_rotundus,-73.425,4.522778,2018,vampires
desmodus_rotundus,-73.425,4.522778,2018,vampires
desmodus_rotundus,-73.425,4.522778,2018,vampires
desmodus_rotundus,-76.435639,3.963444,2018,vampires
desmodus_rotundus,-73.425,4.522778,2018,vampires
desmodus_rotundus,-76.258222,4.329611,2018,vampires
desmodus_rotundus,-76.328806,4.265611,2018,vampires
desmodus_rotundus,-75.642229,8.283545,2018,vampires
desmodus_rotundus,-75.6424,8.284196,2018,vampires
desmodus_rotundus,-75.642022,8.295102,2018,vampires
desmodus_rotundus,-75.622922,8.318216,2018,vampires
